PCTIMESTRING,PERIOD,SCORE,SCOREMARGIN
11:24,1,0 - 2,2
11:04,1,2 - 2,TIE
10:06,1,2 - 4,2
9:50,1,4 - 4,TIE
9:10,1,6 - 4,-2
8:52,1,6 - 6,TIE
8:40,1,8 - 6,-2
8:24,1,8 - 9,1
8:02,1,9 - 9,TIE
8:02,1,10 - 9,-1
7:49,1,10 - 12,2
6:56,1,11 - 12,1
6:29,1,11 - 14,3
6:14,1,11 - 16,5
6:01,1,13 - 16,3
5:42,1,13 - 18,5
5:28,1,15 - 18,3
5:19,1,15 - 20,5
4:35,1,17 - 20,3
4:22,1,17 - 23,6
4:00,1,20 - 23,3
3:30,1,20 - 26,6
2:34,1,22 - 26,4
2:10,1,22 - 29,7
1:03,1,22 - 31,9
0:42,1,25 - 31,6
0:00,1,25 - 31,6
12:00,2,25 - 31,6
11:45,2,25 - 33,8
11:01,2,26 - 33,7
11:01,2,27 - 33,6
10:24,2,28 - 33,5
10:24,2,29 - 33,4
10:08,2,29 - 35,6
10:08,2,29 - 36,7
9:46,2,32 - 36,4
9:37,2,32 - 38,6
9:37,2,32 - 39,7
8:48,2,34 - 39,5
7:46,2,36 - 39,3
6:00,2,38 - 39,1
5:44,2,38 - 41,3
5:19,2,40 - 41,1
5:11,2,41 - 41,TIE
5:11,2,42 - 41,-1
4:58,2,42 - 42,TIE
4:58,2,42 - 43,1
4:28,2,42 - 46,4
4:10,2,44 - 46,2
3:53,2,44 - 49,5
3:19,2,44 - 51,7
3:19,2,44 - 52,8
2:51,2,45 - 52,7
2:46,2,45 - 54,9
2:07,2,45 - 56,11
1:53,2,47 - 56,9
0:41,2,47 - 59,12
0:13,2,48 - 59,11
0:00,2,48 - 59,11
12:00,3,48 - 59,11
11:46,3,48 - 62,14
11:05,3,48 - 64,16
10:49,3,49 - 64,15
10:49,3,50 - 64,14
10:11,3,53 - 64,11
9:49,3,53 - 66,13
9:36,3,55 - 66,11
9:19,3,55 - 69,14
8:57,3,55 - 72,17
8:42,3,57 - 72,15
8:21,3,57 - 75,18
7:53,3,57 - 78,21
7:36,3,59 - 78,19
7:10,3,61 - 78,17
6:17,3,62 - 78,16
6:17,3,63 - 78,15
6:02,3,63 - 80,17
5:33,3,63 - 80,17
5:33,3,64 - 80,16
5:33,3,65 - 80,15
5:21,3,68 - 80,12
5:00,3,68 - 82,14
4:30,3,69 - 82,13
4:17,3,69 - 85,16
3:54,3,71 - 85,14
3:43,3,73 - 85,12
3:43,3,74 - 85,11
3:20,3,75 - 85,10
3:20,3,76 - 85,9
2:55,3,76 - 86,10
2:55,3,76 - 87,11
1:49,3,78 - 87,9
1:14,3,80 - 87,7
1:14,3,81 - 87,6
0:56,3,81 - 89,8
0:45,3,84 - 89,5
0:36,3,84 - 90,6
0:36,3,84 - 91,7
0:36,3,84 - 92,8
0:23,3,86 - 92,6
0:03,3,86 - 93,7
0:03,3,86 - 94,8
0:00,3,86 - 94,8
12:00,4,86 - 94,8
11:40,4,88 - 94,6
11:29,4,90 - 94,4
10:57,4,93 - 94,1
10:06,4,94 - 94,TIE
10:06,4,95 - 94,-1
9:17,4,95 - 96,1
8:57,4,98 - 96,-2
8:56,4,98 - 96,-2
8:25,4,100 - 96,-4
7:30,4,103 - 96,-7
6:53,4,105 - 96,-9
6:53,4,106 - 96,-10
6:26,4,106 - 98,-8
6:26,4,106 - 99,-7
6:02,4,106 - 101,-5
5:47,4,108 - 101,-7
4:39,4,110 - 101,-9
3:23,4,112 - 101,-11
2:55,4,112 - 103,-9
2:20,4,112 - 105,-7
1:31,4,112 - 107,-5
0:35,4,115 - 107,-8
0:01,4,115 - 110,-5
0:00,4,115 - 110,-5
0:00,4,115 - 110,-5
